text,label_name
"Hello, I have an issue: the exchange rate for me was wrong when I was abroad.",wrong_exchange_rate_for_cash_withdrawal
is the atm broken? i can't get cash from it.,declined_cash_withdrawal
why isn't my money from a check deposit showing?,balance_not_updated_after_cheque_or_cash_deposit
i bought an item and now i want a refund.,request_refund
Can you assist me? how come i was declined,declined_cash_withdrawal
I checked my account today and saw that I was charged an extra pound that I did not spend.,extra_charge_on_statement
I was charged a hidden fee when I paid with card.,card_payment_fee_charged
Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged
Hi there! i made a payment that is not yet complete.,pending_card_payment
There was an extra fee when I was at the ATM. Why?,cash_withdrawal_charge
I would like to be assisted with the activation of my card.,activate_my_card
I need help because i was given the wrong exchange rate when getting cash,wrong_exchange_rate_for_cash_withdrawal
the exchange rate for my electronic payment is incorrect.,card_payment_wrong_exchange_rate
My balance doesn't include my latest transfer,balance_not_updated_after_bank_transfer
I've noticed that how come I can't find my payment?,reverted_card_payment?
i used this account a lot during the last month to manage my payments for my new place abroad. seems that suddenly fees have increased? shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged
i got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received
My statement is showing I was Charged a dollar and I am not sure why.,extra_charge_on_statement
My bill shows the same charge more than once,transaction_charged_twice
how do i dispute a debit that i didn't make?,direct_debit_payment_not_recognised
I am writing to report that what's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,pending_card_payment
The ATM I used for foreign currency provided the wrong exchange rate.,wrong_exchange_rate_for_cash_withdrawal
Please help! There was an extra fee when I got cash.,cash_withdrawal_charge
"I've noticed that there is an unexplained $1 charge on my statement, can you please explain this to me?",extra_charge_on_statement
When will my cheque process?,balance_not_updated_after_cheque_or_cash_deposit
I was only given $20 when I tried to get $100,wrong_amount_of_cash_received
"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?",transfer_fee_charged
"After I got my cash, I found out my exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
I am having an issue with an in country transfer I did a few days ago. It has yet to appear in my account. I have checked to be sure that all account information is correct multiple times. What is taking the transfer so long?,transfer_not_received_by_recipient
I got some items this morning but the payment says pending What should I do?,pending_card_payment
When will a refund post to my account?,Refund_not_showing_up
I've noticed that my money hasn't been transferred yet.,balance_not_updated_after_bank_transfer
Why hasn't my money transfer shown up yet?,balance_not_updated_after_bank_transfer
This transfer incurred a fee that I don't think is right.,transfer_fee_charged
How do I cancel a purchase? What should I do?,request_refund
the exchange rate at which my card payment is at is wrong,card_payment_wrong_exchange_rate
Why am I charged an extra fee on my card?,card_payment_fee_charged
"Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account? I need this resolved urgently.",transaction_charged_twice
I need help because i see a direct debit transaction that I didn't make.,direct_debit_payment_not_recognised
"i dont know what happened, but my payment was cancelled",reverted_card_payment?
how can i tell if my card payment is reverted?,reverted_card_payment?
My ATM withdrawal was declined.,declined_cash_withdrawal
"I am writing to report that i got some cash at an ATM earlier, but now app is showing that I withdrew more than I did. Help!",wrong_amount_of_cash_received
Tell me why my balance did not change when I tranferred cash.,balance_not_updated_after_bank_transfer
Duplicate transactions appear on my account Please help me.,transaction_charged_twice
I've noticed that i saw I was charged extra for money I withdrew?,cash_withdrawal_charge
It's been a few days since I've tried to pay a seller but the funds aren't going through. What is happening?,pending_card_payment
I've noticed that the exchange rate is incorrect for something I bought,card_payment_wrong_exchange_rate
"if the atm only gave me 10 pounds instead of the 30 i requested, what do i do?",wrong_amount_of_cash_received
why would the app revert my payment?,reverted_card_payment?
My payment didn't work and the amount is in back in my account.,reverted_card_payment?
My payment has been returned. I'd appreciate your help.,reverted_card_payment?
I need to inform you that what is the time for a transfer?,transfer_not_received_by_recipient
I am writing to report that there is an extra 1£ charge on my app. Why did it charge me extra?,extra_charge_on_statement
I did not get the item I ordered. How should I go about this? Should I just cancel my order or my payment? Please help me. I need this resolved urgently.,request_refund
Why have I been charged a fee for cash withdrawal?,cash_withdrawal_charge
My purchase used the wrong exchange rate,card_payment_wrong_exchange_rate
The app reverted my recent payment,reverted_card_payment?
"It has been a couple of hours but I do not see my balance updated, can you help?",balance_not_updated_after_bank_transfer
i noticed a different charge while i was taking my money out.,cash_withdrawal_charge
Why is there a direct debit to my account? I didn't do that.,direct_debit_payment_not_recognised
I need to check status as my friend hasn't got money I sent.,transfer_not_received_by_recipient
Why am I being charged for transfers? Are they not free?,transfer_fee_charged
Why do I see an extra £1 charge on my statement?,extra_charge_on_statement
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,card_payment_fee_charged
I need help because i was given the wrong amount of cash,wrong_amount_of_cash_received
Why did my cash deposit not show up?,balance_not_updated_after_cheque_or_cash_deposit
Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund. What should I do?,transfer_fee_charged
"I've noticed that i requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money. I don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up
I need to inform you that why was I blocked from withdrawing from the ATM?,declined_cash_withdrawal
I'm contacting support because what is the extra fee that showed up on my card?,card_payment_fee_charged
i made a transfer and they haven't received the money i sent them.,transfer_not_received_by_recipient
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,card_payment_fee_charged
I just got my card and cannot get it to work.,activate_my_card
"I only received $20, but I requested $100.",wrong_amount_of_cash_received
There is a withdrawal on my account that I don't remember initiating.,cash_withdrawal_not_recognised
Why do some of my payments have fees? I don't understand. Please advise.,card_payment_fee_charged
I would like to receive a refund for something I bought.,request_refund
The ATM didnt let me get cash Please advise.,declined_cash_withdrawal
i have a new card. how do i activate it?,activate_my_card
I need to inform you that hey I thought transfers were free. Why are you charging me?,transfer_fee_charged
It's been a few days since I've tried to pay a seller but the funds aren't going through. What is happening? I need this resolved urgently.,pending_card_payment
I've noticed that what is this cash withdrawal I don't recognize?,cash_withdrawal_not_recognised
I got charged twice for the same payment. Please removed the pending payment. Thank you.,transaction_charged_twice
I need to inform you that do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,balance_not_updated_after_cheque_or_cash_deposit
why am i being charged certain fees? i noticed a fee after i withdrew some money for groceries earlier today.,cash_withdrawal_charge
There is a fee from a send money that is not supposed to be here!,transfer_fee_charged
I think I got charged twice for the same thing,transaction_charged_twice
Why am I being charged to make cash withdrawals? I thought they were supposed to be free! I need this resolved urgently.,cash_withdrawal_charge
Why hasn't my son received the send money I sent to him earlier?,transfer_not_received_by_recipient
the machine only paid me a hundred when i wanted 20,wrong_amount_of_cash_received
I just had my card get declined at the ATM! I need to get money out but I am unable to. Why has this happened?,declined_cash_withdrawal
I'm contacting support because why am I not seeing the check I deposited this morning in my account?,balance_not_updated_after_cheque_or_cash_deposit
the atm gave me less cash than requested,wrong_amount_of_cash_received
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,cash_withdrawal_charge
I am writing to report that why isn't my balance updating after depositing cheques and cash.,balance_not_updated_after_cheque_or_cash_deposit
The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received
I need help because i have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,card_payment_fee_charged
I can't get cash from the ATM!,declined_cash_withdrawal
Is there a funds transfer fee?,transfer_fee_charged
"I was charged a transfer fee, why is that?",transfer_fee_charged
where is the money that i transferred.,balance_not_updated_after_bank_transfer
i cannot seem to activate card,activate_my_card
Hi there! how long does it take for my payment to process?,pending_card_payment
Why would a merchant revert my payment?,reverted_card_payment?
"I deposited some money, but the balance has not changed.",balance_not_updated_after_cheque_or_cash_deposit
My card needs to be activated.,activate_my_card
I purchased something about one to two weeks ago but for some reason the payment was returned to my account today even though I've already received one of the items. Can you tell me what's going on?,reverted_card_payment?
Someone else accessed my account and made a payment. I need this resolved urgently.,card_payment_not_recognised
I made a cash withdrawal and was charged a fee incorrectly can you help with this?,cash_withdrawal_charge
Hi there! my app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,direct_debit_payment_not_recognised
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.,request_refund
I think the payment from my card was revereted Can you fix this issue?,reverted_card_payment?
"My order hasn't shown up yet, what can I do?",request_refund
I have an odd payment in my statement,card_payment_not_recognised
I need to have an item refunded.,request_refund
I found the exchange rate for my cash withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal
"I am writing to report that why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",cash_withdrawal_charge
Why hasn't my refund appeared on my statement?,Refund_not_showing_up
how does my statement get updated so i know when a refund will reflect on my balance,Refund_not_showing_up
I need to inform you that looks like my card payment was cancelled.,reverted_card_payment?
I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal
I was charged for getting cash.,cash_withdrawal_charge
I was overcharged an additional pound.,extra_charge_on_statement
I don't think I should have been charged a fee to use my card.,card_payment_fee_charged
I need to inform you that why is there a 1 euro fee on my statement?,extra_charge_on_statement
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,cash_withdrawal_not_recognised
so i just went to the atm to get some cash. i input that i needed 100 pounds but i only got 80. i have the receipt and i am in need of the extra money. how do i go about obtaining the missing amount?,wrong_amount_of_cash_received
There is a payment I don't recognize,card_payment_not_recognised
I received a different amount of cash than what I entered.,wrong_amount_of_cash_received
How long do transfers take to show up in my account?,balance_not_updated_after_bank_transfer
"Hello, I have an issue: would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this? Can you fix this issue?,card_payment_fee_charged
what is the exchange rate for foreign atms,wrong_exchange_rate_for_cash_withdrawal
Why did I get charged a fee for my bank transfer,transfer_fee_charged
i made a transfer and was charged extra. why?,transfer_fee_charged
I don't know where a direct debit payment came from,direct_debit_payment_not_recognised
How do I see my updated balance after I make a cheque or cash deposit? I'd appreciate your help.,balance_not_updated_after_cheque_or_cash_deposit
i got an unexpected charge on my transfers. how can i correct this?,transfer_fee_charged
i need to know where this charge is coming from?,card_payment_not_recognised
I'm not able to withdraw cash from the ATM but I'm not sure why.,declined_cash_withdrawal
What was the cause for my card to be declined?,declined_cash_withdrawal
where is my unknown payment from? Can you fix this issue?,card_payment_not_recognised
I didn't initiate a direct debit that I see on my account,direct_debit_payment_not_recognised
"is something wrong with my account, my balance didn't change after i transferred some money",balance_not_updated_after_bank_transfer
I recently deposited a cheque and cannot find the cash from it.,balance_not_updated_after_cheque_or_cash_deposit
"When I got cash, the exchange rate applied was wrong.",wrong_exchange_rate_for_cash_withdrawal
"help, I see money missing I didn't take out.",cash_withdrawal_not_recognised
I made a debit card payment which is showing me pending.,pending_card_payment
Why hasn't my payment gone through? Please help me.,pending_card_payment
I need to inform you that is there a reason my payments are pending?,pending_card_payment
"I deposited some cash but it hasn't shown up in my account yet, what's going on?",balance_not_updated_after_cheque_or_cash_deposit
Why am I still waiting for a transfer?,balance_not_updated_after_bank_transfer
my withdrawal from the atm was cancelled.,declined_cash_withdrawal
Why would my payment for my card show as pending?,pending_card_payment
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund
I have a cash withdrawal that I do not recognise.,cash_withdrawal_not_recognised
Why is there a fee for using my card?,card_payment_fee_charged
Can i cancel this purchase?,request_refund
How long does a payment show as pending before i should worry about it?,pending_card_payment
I need to inform you that is it on purpose that my payment has been returned to my account?,reverted_card_payment?
I was not distributed all of cash that I requested,wrong_amount_of_cash_received
I bought something abroad and the exchange rate applied is wrong I need this resolved urgently.,card_payment_wrong_exchange_rate
Is it possible to have an item refunded?,request_refund
Can I get my cash back on an item?,request_refund
what is the reason for the extra fee on my statement?,extra_charge_on_statement
how come my cash withdrawal came with an unnecessary fee?!,cash_withdrawal_charge
There is a record of payment I never submitted on the app. I'd appreciate your help.,card_payment_not_recognised
What do I do about a debit on my account that I didn't make? Please help me.,direct_debit_payment_not_recognised
Why does my statement have an extra fee?,extra_charge_on_statement
Did a WD earlier at an ATM. The amount showing in the App is more than I got though. Please advise.,wrong_amount_of_cash_received
after looking at the app i noticed a couple of payments i know i did not make. is it possible someone has accessed my card? what is actually going on?,card_payment_not_recognised
How do a reverse a duplicated charge?,transaction_charged_twice
I need help because i attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,balance_not_updated_after_cheque_or_cash_deposit
I transferred some cash and it didn't arrive I'd appreciate your help.,transfer_not_received_by_recipient
i have a transaction showing up more than once.,transaction_charged_twice
i tried to withdraw $100 but only got $20. what happened?,wrong_amount_of_cash_received
"if i see a payment in the app that i don't recognize, what should i do?",card_payment_not_recognised
Why can't I see a transfer to my account? I need this resolved urgently.,balance_not_updated_after_bank_transfer
I cannot see a refund in my account,Refund_not_showing_up
I need your help immediately. There is a 500£ cash withdrawal that I know nothing about. I think my account has become compromised. Please help me.,cash_withdrawal_not_recognised
My balance didn't change after I transferred some money. Can you fix this issue?,balance_not_updated_after_bank_transfer
"someone is using my card to purchase flights to new york it's not me because i'm not going to new york, please can you cancel the card and refund the money?",cash_withdrawal_not_recognised
"I'm contacting support because there are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised
seems like the exchange rate for my payment last saturday was wrong. i was charged extra.,card_payment_wrong_exchange_rate
I looked on the app and it says I withdrew cash. I didn't! I need this resolved urgently.,cash_withdrawal_not_recognised
I am still waiting for a refund,Refund_not_showing_up
I just checked my statement and saw a $1 fee why is it there?,extra_charge_on_statement
what is the exchange rate for foreign ATMs,wrong_exchange_rate_for_cash_withdrawal
Hi there! why did you charge me for taking out cash?,cash_withdrawal_charge
I've got a repeated tranasaction on my card.,transaction_charged_twice
I've never been to that store. That's a fraudulent charge.,card_payment_not_recognised
what is the exchange rate when i get cash,wrong_exchange_rate_for_cash_withdrawal
I have a friend who needs money as soon as possibly. If I were to transfer it how long will it take to get to her?,transfer_not_received_by_recipient
I don't think I made this transaction on my statement What should I do?,card_payment_not_recognised
how can i the person see my money transaction?,transfer_not_received_by_recipient
What do I do if I do not recognise a cash withdrawal? Please advise.,cash_withdrawal_not_recognised
where is the transfer that i did?,balance_not_updated_after_bank_transfer
There is a payment showing as pending and hasn't posted for a few days. When will it post?,pending_card_payment
Why was there a transfer fee on my account? Please help me.,transfer_fee_charged
Why am I being charged the wrong currency exchange when I purchased something abroad?,card_payment_wrong_exchange_rate
I was charged for using my debit card,card_payment_fee_charged
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,pending_card_payment
"Can you assist me? i am waiting on this refund, hurry up.",Refund_not_showing_up
looking back on my transactions from a couple of months ago i have noticed a charge that is fairly large that i'm certain was not completed by me. i know it has been a while but can i please dispute this charge?,direct_debit_payment_not_recognised
I need to inform you that is there a reason there's an extra fee on my statement?,extra_charge_on_statement
How long will it take for a bank wire transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,balance_not_updated_after_bank_transfer
I have just read my statement and there is a payment I don't recognise.,card_payment_not_recognised
I saw a payment come out of my bank account for a merchant I don't remember.,card_payment_not_recognised
I checked the app and my balance has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,cash_withdrawal_not_recognised
What happens if my card payment is cancelled?,reverted_card_payment?
I bought something online and it says there was a fee to transfer money. Isn't that free?,transfer_fee_charged
I was not able to use the ATM to get cash Please help me.,declined_cash_withdrawal
Why is my balance not updated? I'd appreciate your help.,balance_not_updated_after_bank_transfer
I did a money transaction and dont have a receipt,transfer_not_received_by_recipient
"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",card_payment_not_recognised
I'm contacting support because why is the exchange rate terrible? That can't be close to the actual interbank rate.,card_payment_wrong_exchange_rate
i see an unfamiliar payment on my statement.,card_payment_not_recognised
"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",reverted_card_payment?
One of my bank card payments has reverted,reverted_card_payment?
I need more assistance with how to activate my card.,activate_my_card
"Hello, I have an issue: am I able to return an item for a refund?",request_refund
what is this fee for transferring money?,transfer_fee_charged
How long do transfers take to go though I need this resolved urgently.,balance_not_updated_after_bank_transfer
"There has been an unusual withdrawal from my account, can you help?",cash_withdrawal_not_recognised
There is a direct debit transaction on my statement that I think is not mine. How do I remove?,direct_debit_payment_not_recognised
Can you tell me why a cheque deposit isn't showing in my balance?,balance_not_updated_after_cheque_or_cash_deposit
Has my account been frozen? I tried to use my card but the ATM would not dispense cash.,declined_cash_withdrawal
i noticed an extra pound charge?,extra_charge_on_statement
i made a bank transfer but it doesn't seem to have gone through?,balance_not_updated_after_bank_transfer
"I am not sure how this will work, but I have not received a product I ordered. I want a refund, but should I just cancel the payment?",request_refund
I need help because why hasn't my payment shown up yet?,pending_card_payment
"When I got my cash, the amount was not what it should have been, based on the exchange rate. I'd appreciate your help.",wrong_exchange_rate_for_cash_withdrawal
I need help because can you tell me why I was charged $1 for a transaction?,extra_charge_on_statement
The cash I wanted wasn't there.,wrong_amount_of_cash_received
"the balance has not changed, but I have deposited some money I need this resolved urgently.",balance_not_updated_after_cheque_or_cash_deposit
"I'm contacting support because i was suppose to be getting a refund for something I purchased a while ago, but It still hasnt been applied to my account. When will I get my money back?",Refund_not_showing_up
Can you please explain why I was charged an extra fee for my transfer? I'd appreciate your help.,transfer_fee_charged
"I need to inform you that how do I activate my card, so that I can start using it?",activate_my_card
I've noticed that why is the payment from my card still pending?,pending_card_payment
my card payment has had the status of pending forever. what is the issue? it should have gone through at some point.,pending_card_payment
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal
how come i can't get money at the atm,declined_cash_withdrawal
I need to inform you that what reasons would cause my card payment to be cancelled?,reverted_card_payment?
My card is not able to be activated how do I get it to work?,activate_my_card
Why is there a direct debit payment on my statement that I didn't do?,direct_debit_payment_not_recognised
"I've noticed that help! I'm missing money, I deposited a cheque but its not showing on my balance.",balance_not_updated_after_cheque_or_cash_deposit
how come there is a duplicate charge on my card?,transaction_charged_twice
My statement indicates I made a payment to an unfamiliar merchant.,card_payment_not_recognised
Can I call to get my card activated? Please advise.,activate_my_card
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,balance_not_updated_after_bank_transfer
There's a cash withdrawal on my bank account that I didn't make,cash_withdrawal_not_recognised
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,card_payment_wrong_exchange_rate
Why am I not seeing the check I deposited this morning in my account? I'd appreciate your help.,balance_not_updated_after_cheque_or_cash_deposit
The amount of cash i have received is not correct. Please help me.,wrong_amount_of_cash_received
Why isn't my amount from a check deposit showing?,balance_not_updated_after_cheque_or_cash_deposit
Why is their a deduction pending on my card still?,pending_card_payment
Activate my card,activate_my_card
Why am I still waiting for my refund Please advise.,Refund_not_showing_up
"I'm going on a trip soon and I needed to convert my Russian ruble to UK pounds, but when I did, your company charged me above the exchange rate. Did you mess up my transaction?",card_payment_wrong_exchange_rate
Can you assist me? why is my refund not showing up on the statement?,Refund_not_showing_up
I made a card payment which is showing me pending.,pending_card_payment
"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",pending_card_payment
I was getting some cash out of the ATM but it cancelled on me without warning.,declined_cash_withdrawal
I am not receiving the correct exchange rate on my debit card,card_payment_wrong_exchange_rate
"I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here? I need this resolved urgently.",reverted_card_payment?
"I need to activate my card, how is that done?",activate_my_card
I cannot withdraw money from the ATM,declined_cash_withdrawal
i sent you a cheque a few days ago and i noticed that nothing has happened yet. can you tell me the status of my cheque please?,balance_not_updated_after_cheque_or_cash_deposit
I want to activate my new card.,activate_my_card
I need help because why can't the person I sent the money transfer to see it?,transfer_not_received_by_recipient
I'm contacting support because how long will my payment be pending?,pending_card_payment
I was charged for the same thing twice,transaction_charged_twice
When I withdrew my cash why was there an extra charge?,cash_withdrawal_charge
Hi there! there is a payment on my card that I do not recognize.,card_payment_not_recognised
I made a check deposit but the cash hasn't arrived in my my account yet.,balance_not_updated_after_cheque_or_cash_deposit
I did not receive the right amount of cash I requested I'd appreciate your help.,wrong_amount_of_cash_received
"I received a fee for obtaining cash, is this correct? Please help me.",cash_withdrawal_charge
Where can I activate my card? What should I do?,activate_my_card
Why did I get charged a fee for transferring cash,transfer_fee_charged
I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,balance_not_updated_after_bank_transfer
I received the wrong amount of cash.,wrong_amount_of_cash_received
The recipient can not locate funds. Please advise.,transfer_not_received_by_recipient
i need info on activating my card?,activate_my_card
"I am seeing in the app, some cash witdhrawals that I did not authorize.",cash_withdrawal_not_recognised
There is a direct debit set up that was not authorized by me. What should I do?,direct_debit_payment_not_recognised
Hi there! how can I request cash back? The ATM just gave me a different amount than what I've been charged though...,wrong_amount_of_cash_received
Why are my payments not working and show pending?,pending_card_payment
Hi there! there's an unauthorized direct debit in my app.,direct_debit_payment_not_recognised
My balance was not updated after transferring money.,balance_not_updated_after_bank_transfer
"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account? I'd appreciate your help.",reverted_card_payment?
I've noticed that i would like to cancel my purchase.,request_refund
Why are the things I bought earlier today still showing as pending?,pending_card_payment
How do I begin the process of a refund? I'd appreciate your help.,request_refund
my cheque is taking a while,balance_not_updated_after_cheque_or_cash_deposit
"I deposited a check, but haven't received the funds for it.",balance_not_updated_after_cheque_or_cash_deposit
Please tell me what this direct debit in my statement is,direct_debit_payment_not_recognised
The app is saying I made a withdrawl but I didn't.,cash_withdrawal_not_recognised
"Hello, I have an issue: how long does transfers take?",balance_not_updated_after_bank_transfer
I see a reverted payment on my account. Why has this happened?,reverted_card_payment?
Can you assist me? i payed with the card and there was an extra fee?,card_payment_fee_charged
I've deposited a check in my account but the cash isn't showing as available. I'd appreciate your help.,balance_not_updated_after_cheque_or_cash_deposit
there's a payment in the app that i didn't authorize.,card_payment_not_recognised
why do i have an unexpected fee on my bill?,transfer_fee_charged
Looking at my statement I see that I was double charged for a payment I made.,transaction_charged_twice
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,balance_not_updated_after_cheque_or_cash_deposit
Why was I not able to take cash from the ATM?,declined_cash_withdrawal
i asked for 100 only got 80,wrong_amount_of_cash_received
I did a payment but the app cancelled it.,reverted_card_payment?
i just sent money but the person i sent it to doesn't see it. what happened?,transfer_not_received_by_recipient
The exchange rate was incorrect for this item I bought. Please help me.,card_payment_wrong_exchange_rate
The App shows a fraudulent payment made on my account. Can you fix this issue?,card_payment_not_recognised
I am writing to report that i was charged twice for an in-store purchase that I thought was declined. My App says that it's still pending for one of the payments. Please make sure one of the charges is removed.,transaction_charged_twice
I got less cash than what I specified at the ATM. Please help me.,wrong_amount_of_cash_received
A payment I didn't do shows in my app Can you fix this issue?,card_payment_not_recognised
Why am I being charged to transfer funds?,transfer_fee_charged
why isn't my balance updating? i did a bank transfer and it isn't current.,balance_not_updated_after_bank_transfer
Hi there! i was double charged at a restaurant can you take the second charge off?,transaction_charged_twice
I made a cash deposit and the balance wasn't updated. Can you fix this issue?,balance_not_updated_after_cheque_or_cash_deposit
"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",declined_cash_withdrawal
The transfer I made isn't reflected in my balance I'd appreciate your help.,balance_not_updated_after_bank_transfer
I do not recongize a payment in my account.,card_payment_not_recognised
I'm contacting support because how long does it take to get a refund on something I bought?,request_refund
"Hi, I have withdrawn cash from the ATM on holiday and i guess withdrawal amount has been overcharged. I did it as i was not aware of these charges. I need this resolved urgently.",wrong_exchange_rate_for_cash_withdrawal
I got charged two times for a transaction,transaction_charged_twice
How do I dispute a direct debit transaction?,direct_debit_payment_not_recognised
I cannot view the refunded amount in my account.,Refund_not_showing_up
My card payment might have been reverted. Please advise.,reverted_card_payment?
€1 was in my statement as an extra fee.,extra_charge_on_statement
Why hasn't my transaction arrived? What should I do?,transfer_not_received_by_recipient
Why did I get less from the ATM? What should I do?,wrong_amount_of_cash_received
"Hello, I have an issue: why have I been charged an extra £1?",extra_charge_on_statement
why was the exchange rate so wrong when i bought something!,card_payment_wrong_exchange_rate
"Hello, I have an issue: i have yet to receive the cash I added to my account this morning.",balance_not_updated_after_cheque_or_cash_deposit
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised
I am still currently waiting for the cash that has been deposited into the my account this morning.,balance_not_updated_after_cheque_or_cash_deposit
The ATM is showing it gave me the money I requested but I didn't get that amount.,wrong_amount_of_cash_received
"After my checque or cash deposit, my balance didn't update. I'd appreciate your help.",balance_not_updated_after_cheque_or_cash_deposit
You did not give me the correct exchange rate for an item that I bought. I need this resolved urgently.,card_payment_wrong_exchange_rate
I saw there is a cash withdrawal from my account via the app which I did not complete. Can you fix this issue?,cash_withdrawal_not_recognised
I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?,balance_not_updated_after_cheque_or_cash_deposit
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?,transfer_not_received_by_recipient
Since when were there charges for taking out cash from my account? It's always been free for me to do this before. How much are the charges going to be?,cash_withdrawal_charge
i was charged $1 in a transaction.,extra_charge_on_statement
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred. I'd appreciate your help.,cash_withdrawal_not_recognised
I've transferred money into my account but the balance is the same,balance_not_updated_after_bank_transfer
Why do I have to pay extra for using my credit card,card_payment_fee_charged
there's a payment with my card that i didn't perform. i don't know that name shown.,card_payment_not_recognised
Hello. Can you help figure out why the recent wire transfer from my UK bank account isn't showing up?,balance_not_updated_after_bank_transfer
Why was I charged more than I should have been?,extra_charge_on_statement
"|i moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine. now i've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",transfer_not_received_by_recipient
I'm contacting support because why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,cash_withdrawal_charge
The activation process for my card isn't working.,activate_my_card
A duplicated payment was made for something.,transaction_charged_twice
What is taking so long with my refund? Please help me.,Refund_not_showing_up
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,card_payment_fee_charged
Please could you give me a refund,request_refund
where do i go for a refund?,request_refund
"i'm looking at my statement, and my refund is not on there.",Refund_not_showing_up
Hi there! is there a problem that makes my payments show pending?,pending_card_payment
"Hello, I have an issue: why am I seeing a fee for transferring money?",transfer_fee_charged
Why am I unable to withdraw money even though in the past I've done it just fine?,declined_cash_withdrawal
The exchange rate was incorrect for this item I bought.,card_payment_wrong_exchange_rate
My payment was cancelled I need this resolved urgently.,reverted_card_payment?
Why is there a random payment in my statement?,card_payment_not_recognised
My my account balance has not updated to reflect my recent transfer.,balance_not_updated_after_bank_transfer
"When I got cash, my exchange rate was off.",wrong_exchange_rate_for_cash_withdrawal
